Beginning Data Collection for Model Comparisons...,,,,,,
aruco_approx_dist.py Test Case 5,,,,,,
marker size: 45,,,,,,
calibration model: 14056*mpx^-0.952,,,,,,
-----------------------------------------,,,,,,
True Dist [mm], RS Meas Dist [mm], RS Error [%], Pixel Approx Dist Theoretical [mm], Pixel Theo Error [%], Pixel Approx Dist Calib [mm], Pixel Calib Error [%]
1500,1473,-1.8,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1476,-1.6,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1476,-1.6,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1417.34,-5.5107,1470.35,-1.9769
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1476,-1.6,1465.35,-2.3103,1517.65,1.1766
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1500,1476,-1.6,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1518.35,1.2231,1569.86,4.6575
1500,1480,-1.3333,1465.35,-2.3103,1517.65,1.1766
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1475.49,-7.7817,1527.72,-4.5173
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1475.49,-7.7817,1527.72,-4.5173
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1524,-4.75,1575.5,-1.5313
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1524,-4.75,1575.5,-1.5313
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1475.49,-7.7817,1527.72,-4.5173
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1584.07,-0.9957,1634.56,2.1601
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1527.85,-4.5091,1579.29,-1.2943
1600,1573,-1.6875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1581,-1.1875,1527.85,-4.5091,1579.29,-1.2943
1600,1577,-1.4375,1584.07,-0.9957,1634.56,2.1601
1600,1581,-1.1875,1584.07,-0.9957,1634.56,2.1601
1700,1666,-2,1646.97,-3.1193,1696.13,-0.2278
1700,1666,-2,1683.86,-0.9492,1732.17,1.8922
1700,1652,-2.8235,1710.37,0.6102,1757.85,3.4032
1700,1661,-2.2941,1649.77,-2.9549,1698.5,-0.088
1700,1657,-2.5294,1710.37,0.6102,1757.85,3.4032
1700,1657,-2.5294,1649.77,-2.9549,1698.5,-0.088
1700,1657,-2.5294,1710.23,0.6018,1757.85,3.4032
1700,1657,-2.5294,1777.44,4.5554,1823.56,7.2682
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1666,-2,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1676.59,-1.3773,1725.39,1.4933
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1676.59,-1.3773,1725.39,1.4933
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1652,-2.8235,1638.77,-3.6016,1688.4,-0.6821
1700,1657,-2.5294,1638.77,-3.6016,1688.4,-0.6821
1700,1657,-2.5294,1638.77,-3.6016,1688.4,-0.6821
1700,1652,-2.8235,1638.77,-3.6016,1688.4,-0.6821
1700,1657,-2.5294,1634.17,-3.8726,1683.85,-0.95
1700,1661,-2.2941,1634.17,-3.8726,1683.85,-0.95
1700,1652,-2.8235,1638.77,-3.6016,1688.4,-0.6821
1700,1652,-2.8235,1634.17,-3.8726,1683.85,-0.95
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1652,-2.8235,1634.22,-3.8696,1683.85,-0.95
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1634.22,-3.8696,1683.85,-0.95
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1652,-2.8235,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1670,-1.7647,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1670,-1.7647,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1666,-2,1634.22,-3.8696,1683.85,-0.95
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1634.22,-3.8696,1683.85,-0.95
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1726.57,1.5627,1774.32,4.3716
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1666,-2,1726.57,1.5627,1774.32,4.3716
1700,1661,-2.2941,1584.75,-6.7792,1635.34,-3.8032
1700,1670,-1.7647,1681.73,-1.0748,1730.42,1.7897
1700,1661,-2.2941,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1634.22,-3.8696,1683.85,-0.95
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1681.73,-1.0748,1730.42,1.7897
1700,1657,-2.5294,1593.47,-6.2662,1643.86,-3.3022
1800,1775,-1.3889,1777.44,-1.2532,1823.56,1.3089
1800,1770,-1.6667,1841.49,2.3051,1886.2,4.7888
1800,1770,-1.6667,1773.93,-1.4484,1820.55,1.1419
1800,1780,-1.1111,1773.86,-1.4523,1820.55,1.1419
1800,1775,-1.3889,1726.57,-4.0797,1774.32,-1.4268
1800,1780,-1.1111,1726.57,-4.0797,1774.32,-1.4268
1800,1780,-1.1111,1676.59,-6.8563,1725.39,-4.1452
1800,1770,-1.6667,1715.86,-4.6747,1763.84,-2.009
1800,1770,-1.6667,1676.59,-6.8563,1725.39,-4.1452
1800,1775,-1.3889,1715.86,-4.6747,1763.84,-2.009
1800,1775,-1.3889,1676.59,-6.8563,1725.39,-4.1452
1800,1775,-1.3889,1676.59,-6.8563,1725.39,-4.1452
1800,1775,-1.3889,1676.59,-6.8563,1725.39,-4.1452
1800,1765,-1.9444,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1779.92,-1.1156,1826.53,1.4739
1800,1775,-1.3889,1726.57,-4.0797,1774.32,-1.4268
1800,1770,-1.6667,1841.27,2.2926,1886.2,4.7888
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.86,-4.6747,1763.84,-2.009
1800,1775,-1.3889,1726.57,-4.0797,1774.32,-1.4268
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1773.93,-1.4484,1820.55,1.1419
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1756.07,-2.4404,1803.1,0.1725
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1756.07,-2.4404,1803.1,0.1725
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1816.87,0.9373,1862.49,3.4715
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1756.07,-2.4404,1803.1,0.1725
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1773.93,-1.4484,1820.55,1.1419
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1756.07,-2.4404,1803.1,0.1725
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1780,-1.1111,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1756.07,-2.4404,1803.1,0.1725
1800,1770,-1.6667,1756.07,-2.4404,1803.1,0.1725
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1756.07,-2.4404,1803.1,0.1725
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1756.07,-2.4404,1803.1,0.1725
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1775,-1.3889,1715.92,-4.6709,1763.84,-2.009
1800,1770,-1.6667,1773.93,-1.4484,1820.55,1.1419
1800,1770,-1.6667,1773.93,-1.4484,1820.55,1.1419
1900,1843,-3,1841.37,-3.0857,1886.2,-0.7264
1900,1848,-2.7368,1841.37,-3.0857,1886.2,-0.7264
1900,1854,-2.4211,1841.37,-3.0857,1886.2,-0.7264
1900,1854,-2.4211,1841.37,-3.0857,1886.2,-0.7264
1900,1848,-2.7368,1841.18,-3.0959,1886.2,-0.7264
1900,1843,-3,1841.18,-3.0959,1886.2,-0.7264
1900,1838,-3.2632,1946.64,2.4549,1989.05,4.687
1900,1838,-3.2632,1955,2.8947,1997.18,5.1147
1900,1843,-3,1841.18,-3.0959,1886.2,-0.7264
1900,1848,-2.7368,1931.4,1.6526,1974.22,3.9064
1900,1854,-2.4211,1955,2.8947,1997.18,5.1147
1900,1848,-2.7368,1841.18,-3.0959,1886.2,-0.7264
1900,1848,-2.7368,1841.18,-3.0959,1886.2,-0.7264
1900,1854,-2.4211,1841.37,-3.0857,1886.2,-0.7264
1900,1859,-2.1579,1841.37,-3.0857,1886.2,-0.7264
1900,1859,-2.1579,1841.37,-3.0857,1886.2,-0.7264
1900,1848,-2.7368,1841.37,-3.0857,1886.2,-0.7264
1900,1843,-3,1841.37,-3.0857,1886.2,-0.7264
1900,1843,-3,1841.18,-3.0959,1886.2,-0.7264
1900,1854,-2.4211,1841.37,-3.0857,1886.2,-0.7264
1900,1848,-2.7368,1931.4,1.6526,1974.22,3.9064
1900,1843,-3,1841.37,-3.0857,1886.2,-0.7264
1900,1843,-3,1841.37,-3.0857,1886.2,-0.7264
1900,1854,-2.4211,1841.37,-3.0857,1886.2,-0.7264
1900,1843,-3,1841.37,-3.0857,1886.2,-0.7264
1900,1854,-2.4211,1786.02,-5.9992,1832.55,-3.5502
1900,1827,-3.8421,1882.99,-0.8954,1927.15,1.4288
1900,1838,-3.2632,1830.16,-3.6758,1875.64,-1.282
1900,1838,-3.2632,1779.5,-6.3422,1826.18,-3.8853
1900,1832,-3.5789,1836.67,-3.333,1881.99,-0.9477
1900,1832,-3.5789,1836.66,-3.3335,1881.99,-0.9477
1900,1832,-3.5789,1882.99,-0.8954,1927.15,1.4288
1900,1832,-3.5789,1897.64,-0.1241,1941.42,2.1801
1900,1843,-3,1890.28,-0.5117,1934.26,1.8031
1900,1838,-3.2632,1779.5,-6.3422,1826.18,-3.8853
1900,1832,-3.5789,1836.66,-3.3335,1881.99,-0.9477
1900,1843,-3,1779.5,-6.3422,1826.18,-3.8853
1900,1843,-3,1931.36,1.6504,1974.22,3.9064
1900,1859,-2.1579,1829.7,-3.7001,1875.17,-1.307
1900,1838,-3.2632,1836.67,-3.333,1881.99,-0.9477
1900,1843,-3,1786.02,-5.9992,1832.55,-3.5502
1900,1848,-2.7368,1875.86,-1.2704,1920.14,1.06
1900,1854,-2.4211,1883.01,-0.8941,1927.15,1.4288
1900,1843,-3,1779.5,-6.3422,1826.18,-3.8853
1900,1838,-3.2632,1786.02,-5.9992,1832.55,-3.5502
1900,1838,-3.2632,1890.28,-0.5117,1934.26,1.8031
1900,1832,-3.5789,1779.5,-6.3422,1826.18,-3.8853
1900,1843,-3,1897.64,-0.1241,1941.42,2.1801
1900,1854,-2.4211,1875.86,-1.2704,1920.14,1.06
1900,1843,-3,1779.5,-6.3422,1826.18,-3.8853
1900,1838,-3.2632,1779.85,-6.3237,1826.53,-3.8668
1900,1832,-3.5789,1786.02,-5.9992,1832.55,-3.5502
1900,1843,-3,1786.02,-5.9992,1832.55,-3.5502
1900,1832,-3.5789,1786.02,-5.9992,1832.55,-3.5502
1900,1832,-3.5789,1897.64,-0.1241,1941.42,2.1801
1900,1843,-3,1946.6,2.4527,1989.05,4.687
1900,1854,-2.4211,1883.01,-0.8941,1927.15,1.4288
1900,1838,-3.2632,1786.02,-5.9992,1832.55,-3.5502
1900,1848,-2.7368,1786.02,-5.9992,1832.55,-3.5502
