
1   (417,250)     849.00      817.96           3.66         97
1   (326,190)     884.00      895.86           1.34          6

1   (369,218)     853.00      806.23           5.48         49

1   (419,205)     859.00      853.09           0.69         99
1   (323,190)     874.00      850.42           2.70          3
1   (415,250)     845.00      830.97           1.66         95


1   (418,204)     846.00      849.83           0.45         98
1   (368,218)     841.00      785.77           6.57         48

1   (320,190)     853.00      835.09           2.10          0

1   (367,218)     827.00      785.45           5.02         47

1   (418,203)     838.00      838.80           0.09         98
1   (413,250)     817.00      794.99           2.69         93
1   (318,188)     845.00      822.84           2.62         -2


1   (366,217)     808.00      762.56           5.62         46

1   (418,202)     819.00      838.11           2.33         98
1   (316,187)     819.00      802.34           2.03         -4
1   (414,249)     803.00      783.32           2.45         94


1   (316,186)     810.00      770.25           4.91         -4

1   (367,216)     797.00      753.65           5.44         47
1   (419,201)     809.00      827.92           2.34         99
1   (415,249)     788.00      817.38           3.73         95


1   (422,199)     797.00      792.09           0.62        102

1   (368,214)     780.00      763.16           2.16         48
1   (418,248)     775.00      740.67           4.43         98
1   (317,184)     792.00      752.10           5.04         -3


1   (425,196)     781.00      774.20           0.87        105

1   (371,212)     769.00      739.23           3.87         51
1   (318,180)     776.00      766.76           1.19         -2

1   (421,246)     764.00      757.30           0.88        101

1   (374,210)     751.00      723.54           3.66         54
1   (429,194)     769.00      786.99           2.34        109

1   (424,245)     747.00      744.30           0.36        104
1   (319,177)     759.00      751.57           0.98         -1


1   (376,208)     739.00      701.99           5.01         56
1   (432,192)     750.00      749.95           0.01        112

1   (428,244)     733.00      744.64           1.59        108
1   (322,174)     746.00      724.96           2.82          2


1   (379,206)     723.00      685.48           5.19         59

1   (431,243)     725.00      719.12           0.81        111
1   (435,190)     746.00      745.54           0.06        115
1   (323,171)     729.00      695.46           4.60          3


1   (433,242)     720.00      720.38           0.05        113

1   (380,205)     718.00      685.42           4.54         60
1   (323,169)     721.00      706.64           1.99          3
1   (437,189)     737.00      738.78           0.24        117


1   (440,187)     728.00      738.25           1.41        120
1   (382,203)     710.00      676.26           4.75         62

1   (436,241)     710.00      694.61           2.17        116
1   (325,167)     718.00      693.36           3.43          5

1   (384,202)     702.00      670.06           4.55         64

1   (326,165)     709.00      657.06           7.33          6
1   (438,239)     700.00      685.59           2.06        118

1   (443,185)     721.00      728.32           1.02        123

1   (386,200)     698.00      687.63           1.49         66

1   (445,183)     714.00      724.57           1.48        125
1   (440,239)     697.00      689.04           1.14        120

1   (328,164)     701.00      683.15           2.55          8

1   (444,237)     693.00      691.67           0.19        124

1   (389,198)     694.00      665.58           4.09         69
1   (449,181)     705.00      721.96           2.41        129

1   (330,161)     699.00      678.81           2.89         10

1   (446,236)     685.00      686.60           0.23        126

1   (453,180)     701.00      727.44           3.77        133
1   (391,195)     689.00      662.98           3.78         71

1   (333,158)     693.00      668.78           3.49         13

1   (394,194)     684.00      645.54           5.62         74

1   (457,178)     696.00      699.92           0.56        137
1   (450,235)     682.00      689.70           1.13        130
1   (336,156)     694.00      676.57           2.51         16


1   (399,193)     683.00      670.12           1.89         79

1   (462,178)     692.00      703.59           1.68        142
1   (454,235)     675.00      701.85           3.98        134

1   (341,154)     695.00      676.52           2.66         21

1   (402,194)     676.00      651.81           3.58         82

1   (466,179)     687.00      703.88           2.46        146
1   (345,155)     695.00      665.10           4.30         25
1   (458,236)     671.00      680.19           1.37        138


1   (410,195)     676.00      634.46           6.15         90

1   (475,180)     680.00      696.39           2.41        155
1   (466,238)     667.00      667.64           0.10        146
1   (352,155)     693.00      642.83           7.24         32


1   (485,181)     672.00      725.06           7.90        165

1   (418,194)     669.00      635.28           5.04         98
1   (475,239)     658.00      688.49           4.63        155

1   (360,153)     688.00      676.87           1.62         40

1   (429,192)     656.00      673.48           2.66        109

1   (485,239)     651.00      702.04           7.84        165
1   (496,181)     662.00      735.49          11.10        176

1   (436,190)     654.00      642.99           1.68        116

1   (492,238)     647.00      703.69           8.76        172

1   (444,186)     652.00      667.73           2.41        124
1   (387,141)     668.00      661.21           1.02         67


1   (450,183)     652.00      647.16           0.74        130

1   (393,137)     668.00      658.96           1.35         73

1   (456,181)     650.00      669.98           3.07        136


1   (462,179)     653.00      655.09           0.32        142

1   (408,130)     671.00      647.88           3.45         88

1   (467,177)     653.00      629.69           3.57        147
1   (412,129)     676.00      671.62           0.65         92


1   (472,175)     654.00      686.88           5.03        152

1   (417,128)     673.00      674.58           0.23         97

1   (479,172)     651.00      691.78           6.26        159


1   (484,169)     651.00      704.16           8.17        164

1   (488,168)     648.00      700.67           8.13        168

1   (492,166)     646.00      667.37           3.31        172

1   (496,165)     643.00      689.23           7.19        176
1   (445,111)     666.00      683.52           2.63        125


1   (452,108)     658.00      673.01           2.28        132


1   (457,106)     652.00      670.82           2.89        137


1   (462,103)     643.00      674.38           4.88        142

1   (464,100)     639.00      675.07           5.64        144


1   (472, 96)     627.00      701.58          11.89        152



1   (442,249)     389.00      371.61           4.47        122

1   (470,225)     343.00      334.78           2.40        150





1   (475,230)     368.00      360.83           1.95        155

1   (476,227)     434.00      434.27           0.06        156

1   (472,231)     453.00      451.98           0.23        152

1   (472,236)     461.00      452.45           1.86        152

1   (474,240)     465.00      458.31           1.44        154

1   (477,240)     473.00      470.97           0.43        157

1   (480,241)     476.00      477.99           0.42        160

1   (481,244)     484.00      478.55           1.13        161

1   (483,245)     484.00      496.65           2.61        163

1   (484,245)     489.00      503.77           3.02        164

1   (485,243)     492.00      486.11           1.20        165






1   (476,276)     656.00      667.77           1.79        156
1   (441,229)     709.00      728.91           2.81        121

1   (475,202)     744.00      782.99           5.24        155
1   (413,192)     798.00      804.23           0.78         93

1   (447,195)     930.00      924.65           0.57        127
1   (406,223)     952.00      923.20           3.03         86
1   (503,205)     892.00      960.72           7.70        183
1   (399,185)     981.00     1001.48           2.09         79

1   (458,199)     935.00      958.62           2.53        138
1   (415,226)     951.00      934.85           1.70         95
1   (409,187)     976.00      985.65           0.99         89

1   (468,201)     931.00      937.21           0.67        148
1   (425,226)     958.00      946.92           1.16        105
1   (419,187)     981.00      971.16           1.00         99

1   (484,203)     937.00      943.31           0.67        164
1   (435,186)     972.00      989.22           1.77        115

1   (497,205)     930.00      975.64           4.91        177
1   (452,226)     937.00      943.93           0.74        132
1   (448,186)     966.00     1030.44           6.67        128

1   (463,225)     927.00      909.15           1.93        143
1   (461,184)     951.00      967.69           1.76        141

1   (472,224)     923.00      918.09           0.53        152
1   (470,183)     941.00      931.63           1.00        150

1   (480,224)     921.00      971.84           5.52        160
1   (478,183)     944.00      975.44           3.33        158

1   (489,225)     916.00      936.27           2.21        169

1   (499,225)     905.00      960.61           6.15        179
1   (499,183)     935.00      963.40           3.04        179







1   (502,223)     877.00      951.09           8.45        182
1   (498,181)     903.00      986.08           9.20        178

1   (491,223)     877.00      893.81           1.92        171
1   (486,180)     908.00      993.44           9.41        166

1   (479,224)     875.00      891.98           1.94        159
1   (472,181)     907.00      951.19           4.87        152

1   (468,225)     870.00      869.82           0.02        148
1   (460,182)     903.00      933.51           3.38        140

1   (459,225)     874.00      897.70           2.71        139
1   (451,183)     904.00      886.37           1.95        131
1   (504,200)     880.00      962.33           9.36        184

1   (492,199)     877.00      914.59           4.29        172
1   (447,226)     876.00      886.88           1.24        127
1   (439,184)     911.00      934.46           2.58        119

1   (430,228)     876.00      865.30           1.22        110
1   (474,200)     875.00      908.85           3.87        154
1   (421,187)     912.00      932.57           2.25        101

1   (425,229)     875.00      860.42           1.67        105
1   (468,199)     871.00      881.09           1.16        148
1   (415,187)     912.00      929.31           1.90         95

1   (419,229)     879.00      846.38           3.71         99
1   (463,200)     871.00      865.25           0.66        143
1   (410,188)     915.00      881.62           3.65         90

1   (453,200)     864.00      884.16           2.33        133
1   (409,230)     875.00      878.05           0.35         89
1   (400,189)     916.00      900.74           1.67         80

1   (442,199)     866.00      858.63           0.85        122
1   (399,230)     875.00      844.36           3.50         79
1   (391,190)     915.00      934.44           2.12         71

1   (433,200)     865.00      861.52           0.40        113
1   (493,209)     823.00      847.53           2.98        173
1   (390,231)     875.00      850.50           2.80         70
1   (381,191)     911.00      934.08           2.53         61

1   (422,200)     863.00      858.87           0.48        102
1   (483,210)     817.00      843.53           3.25        163
1   (381,232)     875.00      872.99           0.23         61
1   (372,191)     913.00      909.69           0.36         52

1   (476,209)     824.00      848.16           2.93        156
1   (416,200)     863.00      854.76           0.95         96
1   (374,232)     877.00      870.58           0.73         54
1   (366,191)     916.00      907.40           0.94         46

1   (408,201)     858.00      860.63           0.31         88
1   (367,232)     877.00      885.61           0.98         47
1   (467,210)     823.00      820.56           0.30        147
1   (359,192)     916.00      915.82           0.02         39

1   (398,205)     868.00      848.15           2.29         78
1   (357,236)     877.00      887.33           1.18         37
1   (457,213)     832.00      835.66           0.44        137

1   (441,215)     816.00      817.92           0.24        121
1   (385,207)     868.00      851.72           1.88         65
1   (343,239)     881.00      878.25           0.31         23
1   (337,198)     920.00      922.65           0.29         17

1   (374,209)     871.00      852.22           2.16         54
1   (334,241)     885.00      887.28           0.26         14
1   (429,217)     834.00      794.30           4.76        109

1   (365,212)     869.00      878.18           1.06         45
1   (420,219)     822.00      783.79           4.65        100
1   (326,245)     885.00      893.53           0.96          6
1   (318,204)     926.00      934.61           0.93         -2

1   (410,218)     816.00      801.27           1.81         90
1   (355,213)     862.00      883.23           2.46         35
1   (318,247)     881.00      885.06           0.46         -2
1   (309,207)     920.00      940.74           2.25        -11

1   (350,215)     862.00      865.57           0.41         30
1   (313,251)     882.00      897.05           1.71         -7
1   (404,220)     821.00      786.36           4.22         84
1   (304,210)     919.00      935.17           1.76        -16

1   (342,220)     864.00      852.00           1.39         22
1   (306,256)     881.00      909.93           3.28        -14
1   (397,225)     813.00      788.65           3.00         77
1   (296,215)     917.00      930.59           1.48        -24

1   (337,223)     857.00      881.06           2.81         17
1   (301,258)     881.00      922.77           4.74        -19
1   (391,228)     813.00      790.42           2.78         71
1   (292,217)     912.00      909.18           0.31        -28

1   (297,259)     881.00      873.49           0.85        -23
1   (333,223)     860.00      863.23           0.38         13
1   (386,228)     813.00      805.04           0.98         66
1   (288,217)     920.00      955.97           3.91        -32

1   (328,223)     863.00      850.43           1.46          8
1   (294,258)     885.00      901.55           1.87        -26
1   (381,228)     814.00      802.11           1.46         61
1   (284,217)     921.00      955.86           3.79        -36

1   (325,225)     870.00      861.29           1.00          5
1   (291,260)     889.00      912.50           2.64        -29
1   (378,229)     822.00      790.60           3.82         58

1   (297,259)     889.00      911.26           2.50        -23
1   (387,231)     827.00      798.96           3.39         67
1   (288,217)     924.00      955.97           3.46        -32

1   (340,224)     871.00      864.06           0.80         20
1   (394,230)     829.00      802.29           3.22         74
1   (303,257)     889.00      887.82           0.13        -17

1   (349,223)     868.00      861.69           0.73         29
1   (311,257)     884.00      888.51           0.51         -9
1   (404,231)     821.00      807.58           1.63         84
1   (303,215)     917.00      918.24           0.14        -17

1   (361,221)     845.00      838.08           0.82         41
1   (321,254)     872.00      888.20           1.86          1
1   (418,230)     811.00      788.31           2.80         98
1   (313,212)     896.00      891.12           0.55         -7

1   (427,230)     808.00      772.83           4.35        107
1   (369,220)     843.00      815.86           3.22         49
1   (329,252)     858.00      848.33           1.13          9
1   (321,209)     890.00      889.92           0.01          1

1   (435,229)     810.00      779.57           3.76        115
1   (376,219)     843.00      833.93           1.08         56
1   (335,251)     857.00      849.91           0.83         15
1   (327,207)     886.00      895.92           1.12          7

1   (384,221)     845.00      852.82           0.93         64
1   (341,252)     864.00      855.31           1.01         21
1   (442,233)     811.00      762.45           5.99        122

1   (384,223)     877.00      845.88           3.55         64
1   (440,236)     844.00      782.12           7.33        120
1   (343,253)     892.00      888.34           0.41         23
1   (335,211)     921.00      926.65           0.61         15

1   (384,224)     901.00      885.69           1.70         64
1   (344,253)     921.00      884.27           3.99         24
1   (438,237)     872.00      847.94           2.76        118

1   (435,240)     901.00      863.97           4.11        115
1   (383,228)     938.00      919.91           1.93         63
1   (344,255)     955.00      934.16           2.18         24
1   (338,216)     987.00      980.76           0.63         18

1   (383,231)     972.00      968.14           0.40         63
1   (345,257)     986.00      968.50           1.77         25
1   (433,243)     933.00      899.70           3.57        113
1   (340,219)    1021.00      980.87           3.93         20

1   (384,234)    1011.00      962.47           4.80         64
1   (348,259)    1025.00      995.21           2.91         28
1   (343,222)    1067.00     1040.94           2.44         23
1   (431,245)     973.00      946.28           2.75        111

1   (350,262)    1072.00     1053.15           1.76         30
1   (384,237)    1052.00     1026.59           2.42         64
1   (430,249)    1005.00     1013.11           0.81        110
1   (345,227)    1097.00     1069.57           2.50         25

1   (385,240)    1081.00     1092.83           1.09         65
1   (430,250)    1028.00      999.66           2.76        110
1   (348,229)    1141.00     1173.16           2.82         28

1   (388,240)    1110.00     1112.89           0.26         68
1   (431,251)    1063.00     1031.02           3.01        111
1   (352,230)    1164.00     1245.12           6.97         32

1   (390,241)    1133.00     1121.91           0.98         70
1   (433,251)    1081.00     1094.65           1.26        113

1   (391,243)    1147.00     1143.67           0.29         71
1   (360,265)    1171.00     1204.80           2.89         40
1   (356,233)    1214.00     1220.65           0.55         36

1   (390,247)    1162.00     1214.81           4.54         70
1   (359,269)    1198.00     1230.95           2.75         39
1   (430,255)    1118.00     1081.12           3.30        110

1   (359,274)    1214.00     1220.49           0.53         39
1   (427,258)    1137.00     1109.75           2.40        107

1   (386,253)    1214.00     1235.40           1.76         66

1   (385,255)    1234.00     1316.95           6.72         65
1   (359,279)    1266.00     1328.41           4.93         39

1   (360,284)    1295.00     1366.73           5.54         40

1   (382,264)    1290.00     1408.63           9.20         62
1   (417,265)    1226.00     1254.04           2.29         97

1   (415,268)    1234.00     1290.90           4.61         95



1   (413,274)    1292.00     1417.41           9.71         93







1   (354,275)    1340.00     1499.56          11.91         34


1   (375,254)    1351.00     1387.16           2.68         55
1   (352,278)    1360.00     1415.71           4.10         32

1   (372,256)    1345.00     1405.04           4.46         52
1   (408,255)    1311.00     1283.57           2.09         88

1   (347,282)    1360.00     1418.70           4.32         27
1   (404,257)    1303.00     1384.47           6.25         84

1   (345,282)    1345.00     1418.06           5.43         25

1   (366,257)    1331.00     1355.88           1.87         46

1   (362,257)    1328.00     1353.82           1.94         42
1   (397,257)    1298.00     1289.72           0.64         77
1   (331,256)    1394.00     1486.16           6.61         11

1   (395,256)    1290.00     1272.33           1.37         75

1   (334,282)    1323.00     1344.60           1.63         14
1   (392,257)    1292.00     1233.09           4.56         72

1   (333,282)    1323.00     1344.44           1.62         13
1   (391,257)    1295.00     1287.42           0.59         71

1   (390,257)    1292.00     1309.65           1.37         70
1   (332,283)    1325.00     1364.78           3.00         12

1   (388,258)    1279.00     1326.44           3.71         68


1   (379,254)    1300.00     1343.29           3.33         59

1   (344,258)    1325.00     1536.20          15.94         24



1   (346,263)    1378.00     1528.09          10.89         26
