D:\all my files\documents\uvm\5_masters\hive\github_directory\HIVE\vision\find_alpha_routine.py,,,,,,
N [bit], Size [mm], Size [px], Dist [mm], Angle [rad], Angle [deg], Alpha [px/bit]
5,38.5,11.59,1121.92,0.96007,55.00795904,2.317
5,38.5,11.42,1138.34,1.03038,59.03642529,2.284
5,38.5,11.53,1127.94,1.10715,63.43502229,2.305
5,38.5,10.74,1210.76,1.0637,60.94552067,2.148
5,38.5,11.53,1128.09,1.10715,63.43502229,2.305
5,38.5,11.53,1128.09,1.14417,65.55611205,2.305
5,38.5,10.74,1210.92,1.0637,60.94552067,2.148
5,38.5,11.18,1163.01,1.10715,63.43502229,2.236
5,38.5,11.18,1163.01,1.10715,63.43502229,2.236
5,38.5,11.3,1150.34,1.14417,65.55611205,2.261
5,38.5,11.43,1138.1,1.14417,65.55611205,2.285
5,38.5,11.11,1171.1,1.19029,68.1985934,2.221
5,38.5,11.4,1141.23,1.30454,74.74463621,2.279
5,38.5,11.08,1173.62,1.19029,68.1985934,2.216
5,38.5,11.4,1141.06,1.30454,74.74463621,2.279
5,38.5,11.25,1156.12,1.30454,74.74463621,2.249
5,38.5,11.56,1125.08,1.30454,74.74463621,2.311
5,38.5,11.56,1125.08,1.30454,74.74463621,2.311
5,38.5,11.4,1140.27,1.30454,74.74463621,2.28
5,38.5,11.59,1121.2,1.32582,75.96389039,2.319
5,38.5,11.48,1132.02,1.30454,74.74463621,2.296
5,38.5,11.48,1132.02,1.39094,79.69499156,2.296
5,38.5,11.4,1139.99,1.30454,74.74463621,2.28
5,38.5,11.18,1162.44,1.39094,79.69499156,2.236
5,38.5,11.48,1131.9,1.39094,79.69499156,2.296
5,38.5,11.39,1140.75,1.40565,80.53781247,2.279
5,38.5,11.48,1131.79,1.39094,79.69499156,2.296
5,38.5,11.61,1119.21,1.39094,79.69499156,2.322
5,38.5,11.18,1162.21,1.39094,79.69499156,2.236
5,38.5,10.9,1191.99,1.39094,79.69499156,2.18
5,38.5,11.33,1147.15,1.48014,84.80577509,2.266
5,38.5,11.28,1151.74,1.48766,85.23663935,2.257
5,38.5,11.28,1151.63,1.48014,84.80577509,2.257
5,38.5,11.28,1151.63,1.48014,84.80577509,2.257
5,38.5,11.28,1151.63,1.48014,84.80577509,2.257
5,38.5,11.61,1119.48,1.48766,85.23663935,2.322
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,10.79,1204.91,1.47113,84.28954012,2.157
5,38.5,11.2,1159.9,1.30454,74.74463621,2.241
5,38.5,11.48,1131.68,1.30454,74.74463621,2.296
5,38.5,11.18,1162.21,1.39094,79.69499156,2.236
5,38.5,11.11,1169.27,1.39094,79.69499156,2.223
5,38.5,10.81,1202.69,1.30454,74.74463621,2.161
5,38.5,11.48,1131.79,1.40565,80.53781247,2.296
5,38.5,11.4,1139.87,1.30454,74.74463621,2.28
5,38.5,11.24,1156.56,1.22203,70.01716144,2.247
5,38.5,11.72,1109.22,1.32582,75.96389039,2.344
5,38.5,11.24,1156.94,1.19029,68.1985934,2.248
5,38.5,10.77,1207.28,1.19029,68.1985934,2.154
5,38.5,11.18,1162.57,1.10715,63.43502229,2.236
5,38.5,11.18,1162.7,1.10715,63.43502229,2.236
5,38.5,11.08,1173.43,1.10715,63.43502229,2.216
5,38.5,11.66,1114.98,1.03038,59.03642529,2.332
5,38.5,11.33,1147.63,1.03038,59.03642529,2.266
5,38.5,11.24,1156.75,1.03038,59.03642529,2.248
5,38.5,10.82,1201.8,0.98279,56.30971915,2.163
5,38.5,11.8,1101.4,0.96007,55.00795904,2.361
5,38.5,11.46,1134.8,0.98279,56.30971915,2.291
5,38.5,10.71,1213.52,0.90975,52.12483541,2.142
5,38.5,10.67,1218.98,0.85197,48.81428527,2.133
5,38.5,11.06,1175.39,0.90975,52.12483541,2.213
5,38.5,11.32,1148.18,0.85197,48.81428527,2.265
5,38.5,11.06,1175.23,0.66104,37.87480209,2.213
5,38.5,11.06,1175.08,0.588,33.68991835,2.213
5,38.5,11.4,1140.13,0.66104,37.87480209,2.28
5,38.5,11.17,1163.34,0.66104,37.87480209,2.235
5,38.5,10.9,1192.86,0.588,33.68991835,2.18
5,38.5,11.52,1128.12,0.588,33.68991835,2.304
5,38.5,10.99,1182.85,0.588,33.68991835,2.198
5,38.5,11.17,1163.07,0.66104,37.87480209,2.235
5,38.5,10.65,1220.8,0.5071,29.05468979,2.129
5,38.5,10.9,1192.59,0.5071,29.05468979,2.18
5,38.5,11.52,1127.95,0.49935,28.6106475,2.304
5,38.5,11.76,1105.28,0.54042,30.96378516,2.352
5,38.5,11.76,1105.28,0.49935,28.6106475,2.352
5,38.5,10.86,1197.1,0.46365,26.56518817,2.171
5,38.5,11.08,1173.01,0.46365,26.56518817,2.216
5,38.5,11.2,1160,0.54042,30.96378516,2.241
5,38.5,10.74,1210.2,0.5071,29.05468979,2.148
5,38.5,11.53,1127.32,0.46365,26.56518817,2.305
5,38.5,10.52,1234.62,0.41822,23.96224091,2.105
5,38.5,11.43,1136.19,0.34877,19.98304902,2.287
5,38.5,10.64,1220.61,0.38051,21.80161706,2.128
5,38.5,11.24,1155.87,0.34877,19.98304902,2.248
5,38.5,11.24,1155.84,0.38051,21.80161706,2.248
5,38.5,11.26,1153.88,0.26625,15.2550013,2.251
5,38.5,11.24,1155.8,0.34877,19.98304902,2.248
5,38.5,11.24,1155.91,0.26625,15.2550013,2.247
5,38.5,11.24,1155.91,0.26625,15.2550013,2.247
5,38.5,11.24,1155.91,0.26625,15.2550013,2.247
5,38.5,11.4,1139.19,0.26625,15.2550013,2.28
5,38.5,11.08,1172.35,0.29146,16.6994279,2.216
5,38.5,10.92,1189.31,0.26625,15.2550013,2.184
5,38.5,11.11,1169.5,0.26625,15.2550013,2.221
5,38.5,11.29,1150.33,0.26625,15.2550013,2.258
5,38.5,10.99,1181.83,0.17985,10.30464595,2.198
5,38.5,11.78,1102.66,0.16515,9.462397987,2.356
5,38.5,10.99,1181.82,0.17985,10.30464595,2.198
5,38.5,11.18,1161.71,0.17985,10.30464595,2.236
5,38.5,10.62,1223.18,0.1974,11.31018688,2.124
5,38.5,10.62,1223.19,0.09066,5.194435371,2.124
5,38.5,11.39,1140.04,0.16515,9.462397987,2.279
5,38.5,11.48,1131.2,0.16515,9.462397987,2.296
5,38.5,11.18,1161.72,0.17985,10.30464595,2.236
5,38.5,10.9,1191.49,0.1974,11.31018688,2.18
5,38.5,11.33,1146.56,0.09066,5.194435371,2.266
5,38.5,11.05,1175.92,0.09066,5.194435371,2.209
5,38.5,11.33,1146.56,0.17985,10.30464595,2.266
5,38.5,10.62,1223.23,0.09066,5.194435371,2.124
5,38.5,11.39,1140.08,0.09066,5.194435371,2.279
5,38.5,11.11,1168.81,0.17985,10.30464595,2.223
5,38.5,11.05,1175.98,0.09066,5.194435371,2.209
5,38.5,11.05,1175.98,0.09066,5.194435371,2.209
5,38.5,11.54,1125.28,0.08314,4.763571109,2.309
5,38.5,11.05,1176.03,0.09066,5.194435371,2.209
5,38.5,11.26,1153.53,0,0,2.252
5,38.5,11.52,1127.46,0,0,2.304
5,38.5,11.52,1127.52,0.09066,5.194435371,2.304
5,38.5,11.52,1127.6,0,0,2.304
5,38.5,11.52,1127.6,0,0,2.304
5,38.5,10.5,1237.32,0,0,2.1
5,38.5,10.79,1204.61,0.09066,5.194435371,2.157
5,38.5,11.02,1178.65,0.09066,5.194435371,2.205
5,38.5,11.5,1129.73,0,0,2.3
5,38.5,11,1181.08,0,0,2.2
5,38.5,11.26,1153.67,0,0,2.252
5,38.5,11.52,1127.6,0,0,2.304
5,38.5,11.52,1127.52,0,0,2.304
5,38.5,11.52,1127.52,0,0,2.304
5,38.5,11.28,1151.37,0,0,2.257
5,38.5,11.26,1153.6,0,0,2.252
5,38.5,11.52,1127.46,-0.09066,-5.194435371,2.304
5,38.5,11.5,1129.59,0,0,2.3
5,38.5,11.26,1153.53,0,0,2.252
5,38.5,11.26,1153.53,-0.09066,-5.194435371,2.252
5,38.5,11.52,1127.62,-0.08314,-4.763571109,2.304
5,38.5,11.02,1178.74,-0.09066,-5.194435371,2.205
5,38.5,11.26,1153.85,0,0,2.252
5,38.5,11.52,1127.97,0,0,2.304
5,38.5,11.52,1127.87,0.08314,4.763571109,2.304
5,38.5,10.5,1237.63,0,0,2.1
5,38.5,11.02,1178.95,0.09066,5.194435371,2.205
5,38.5,11.26,1154.08,0,0,2.252
5,38.5,11.28,1151.85,0,0,2.257
5,38.5,11.28,1151.85,0,0,2.257
5,38.5,11,1181.63,0,0,2.2
5,38.5,11,1181.63,0,0,2.2
5,38.5,11,1181.63,0,0,2.2
5,38.5,11.5,1130.01,0,0,2.3
5,38.5,10.5,1237.06,0,0,2.1
5,38.5,11,1180.83,0,0,2.2
5,38.5,10.5,1237.02,0,0,2.1
5,38.5,10.79,1204.29,0.09066,5.194435371,2.157
5,38.5,11.52,1127.3,0,0,2.304
5,38.5,10.5,1236.98,0,0,2.1
5,38.5,11.05,1175.91,0.09066,5.194435371,2.209
5,38.5,11.05,1175.91,0.09066,5.194435371,2.209
5,38.5,11.05,1175.91,0.09066,5.194435371,2.209
5,38.5,11.28,1151.13,0.08314,4.763571109,2.257
5,38.5,11.05,1175.91,0.09066,5.194435371,2.209
5,38.5,11.02,1178.33,0.09066,5.194435371,2.205
5,38.5,11.28,1151.15,0.09066,5.194435371,2.257
5,38.5,11.02,1178.37,0.09066,5.194435371,2.205
5,38.5,11.05,1175.91,0.09066,5.194435371,2.209
5,38.5,11.07,1173.51,0,0,2.214
5,38.5,11.18,1162.32,0.17985,10.30464595,2.236
5,38.5,10.69,1215.1,0.17985,10.30464595,2.138
5,38.5,10.2,1273.61,0.1974,11.31018688,2.04
5,38.5,10.2,1273.62,0.1974,11.31018688,2.04
5,38.5,11.18,1161.71,0.17985,10.30464595,2.236
5,38.5,10.99,1181.81,0.26625,15.2550013,2.198
5,38.5,10.32,1258.66,0.29146,16.6994279,2.064
5,38.5,10.62,1222.99,0.29146,16.6994279,2.124
5,38.5,10.92,1189.29,0.29146,16.6994279,2.184
5,38.5,11.4,1139.15,0.26625,15.2550013,2.28
5,38.5,11.11,1169.48,0.26625,15.2550013,2.221
5,38.5,10.44,1244.07,0.29146,16.6994279,2.088
5,38.5,10.62,1223.18,0.29146,16.6994279,2.124
5,38.5,11.24,1156.08,0.34877,19.98304902,2.247
5,38.5,10.44,1244.32,0.29146,16.6994279,2.088
5,38.5,11.24,1156.02,0.29146,16.6994279,2.247
5,38.5,10.92,1189.33,0.34877,19.98304902,2.184
5,38.5,10.76,1206.78,0.38051,21.80161706,2.153
5,38.5,10.92,1189.27,0.38051,21.80161706,2.184
5,38.5,10.92,1189.27,0.38051,21.80161706,2.184
5,38.5,11.24,1155.81,0.38051,21.80161706,2.248
5,38.5,10.61,1224.48,0.26625,15.2550013,2.121
5,38.5,10.46,1242.01,0.29146,16.6994279,2.091
5,38.5,10.92,1189.25,0.38051,21.80161706,2.184
5,38.5,10.76,1206.74,0.29146,16.6994279,2.153
5,38.5,10.46,1242.01,0.38051,21.80161706,2.091
5,38.5,10.77,1205.93,0.38051,21.80161706,2.154
5,38.5,11.3,1149.05,0.42663,24.44409841,2.261
5,38.5,10.98,1182.97,0.42663,24.44409841,2.196
5,38.5,11.2,1159.43,0.38051,21.80161706,2.241
5,38.5,10.41,1248.31,0.46365,26.56518817,2.081
5,38.5,10.74,1209.61,0.46365,26.56518817,2.148
5,38.5,10.74,1209.65,0.5071,29.05468979,2.148
5,38.5,10.41,1248.34,0.5071,29.05468979,2.081
5,38.5,10.74,1209.65,0.46365,26.56518817,2.148
5,38.5,10.99,1182.1,0.5071,29.05468979,2.198
5,38.5,10.74,1209.69,0.46365,26.56518817,2.148
5,38.5,11.08,1172.4,0.46365,26.56518817,2.216
5,38.5,10.99,1182.16,0.54042,30.96378516,2.198
5,38.5,10.99,1182.23,0.588,33.68991835,2.198
5,38.5,10.99,1182.23,0.46365,26.56518817,2.198
5,38.5,11.24,1155.94,0.54042,30.96378516,2.248
5,38.5,10.9,1192.17,0.54042,30.96378516,2.18
5,38.5,11.24,1155.94,0.588,33.68991835,2.248
5,38.5,10.56,1230.94,0.588,33.68991835,2.111
5,38.5,11.2,1160.47,0.6435,36.86983412,2.239
5,38.5,10.41,1248.53,0.6435,36.86983412,2.082
5,38.5,10.76,1207.99,0.6435,36.86983412,2.152
5,38.5,10.78,1205.8,0.71883,41.18592519,2.155
5,38.5,10.71,1213.12,0.66104,37.87480209,2.142
5,38.5,10.76,1207.87,0.66104,37.87480209,2.152
5,38.5,10.76,1207.87,0.588,33.68991835,2.152
5,38.5,10.71,1213.25,0.6435,36.86983412,2.142
5,38.5,10.36,1254.28,0.71883,41.18592519,2.072
5,38.5,11.37,1143.17,0.72664,41.63340523,2.274
5,38.5,11.37,1143.17,0.72664,41.63340523,2.274
5,38.5,11.04,1177.23,0.72664,41.63340523,2.208
5,38.5,10.63,1222.6,0.71883,41.18592519,2.126
5,38.5,11.32,1147.74,0.71883,41.18592519,2.265
5,38.5,10.62,1224.09,0.71883,41.18592519,2.124
5,38.5,11.31,1149,0.7854,45.00010523,2.263
5,38.5,10.36,1254.42,0.9273,53.13037634,2.072
5,38.5,10.36,1254.42,0.9273,53.13037634,2.072
5,38.5,10.71,1213.38,0.90975,52.12483541,2.142
5,38.5,10.76,1208.12,0.90975,52.12483541,2.152
5,38.5,10.71,1213.52,0.9273,53.13037634,2.142
5,38.5,11.12,1169.4,0.90975,52.12483541,2.223
5,38.5,11.12,1169.4,0.9273,53.13037634,2.223
5,38.5,11.12,1169.14,0.85197,48.81428527,2.224
5,38.5,11.17,1163.2,0.98279,56.30971915,2.235
5,38.5,10.56,1230.64,0.98279,56.30971915,2.112
5,38.5,10.56,1230.34,1.03038,59.03642529,2.113
5,38.5,10.82,1201.52,0.98279,56.30971915,2.163
5,38.5,10.48,1239.86,1.0637,60.94552067,2.096
5,38.5,11.24,1156.34,0.98279,56.30971915,2.248
5,38.5,11.08,1173.01,1.03038,59.03642529,2.216
5,38.5,10.99,1182.72,1.10715,63.43502229,2.198
5,38.5,10.99,1182.72,1.10715,63.43502229,2.198
5,38.5,10.21,1272.73,0.98279,56.30971915,2.042
5,38.5,11.08,1172.89,1.10715,63.43502229,2.216
5,38.5,10.74,1210.2,1.10715,63.43502229,2.148
5,38.5,11.33,1146.84,1.03038,59.03642529,2.266
5,38.5,11.18,1162.12,1.10715,63.43502229,2.236
5,38.5,10.41,1248.7,1.15257,66.03739659,2.081
5,38.5,10.41,1248.61,1.0637,60.94552067,2.081
5,38.5,11.18,1162.12,1.10715,63.43502229,2.236
5,38.5,11.18,1162.12,1.10715,63.43502229,2.236
5,38.5,10.52,1234.62,1.0637,60.94552067,2.105
5,38.5,11.11,1169.95,1.19029,68.1985934,2.221
5,38.5,10.98,1183.92,1.19029,68.1985934,2.195
5,38.5,10.98,1183.92,1.19029,68.1985934,2.195
5,38.5,10.98,1183.92,1.19029,68.1985934,2.195
5,38.5,10.98,1183.92,1.19029,68.1985934,2.195
5,38.5,10.98,1183.82,1.10715,63.43502229,2.195
5,38.5,10.98,1183.82,1.10715,63.43502229,2.195
5,38.5,11.3,1149.45,1.14417,65.55611205,2.261
5,38.5,11.11,1169.85,1.10715,63.43502229,2.221
5,38.5,10.98,1183.82,1.10715,63.43502229,2.195
5,38.5,10.86,1196.76,1.0637,60.94552067,2.171
5,38.5,11.11,1169.95,1.19029,68.1985934,2.221
5,38.5,11.11,1169.95,1.19029,68.1985934,2.221
5,38.5,11.11,1169.95,1.19029,68.1985934,2.221
5,38.5,10.77,1206.46,1.19029,68.1985934,2.154
5,38.5,10.77,1206.46,1.19029,68.1985934,2.154
5,38.5,10.77,1206.46,1.19029,68.1985934,2.154
5,38.5,10.64,1220.95,1.15257,66.03739659,2.128
5,38.5,10.14,1281.89,1.24905,71.5652934,2.027
5,38.5,10.77,1206.46,1.19029,68.1985934,2.154
5,38.5,11.11,1169.95,1.22203,70.01716144,2.221
5,38.5,10.76,1207.16,1.19029,68.1985934,2.153
5,38.5,11.24,1156.2,1.19029,68.1985934,2.248
5,38.5,11.24,1156.2,1.19029,68.1985934,2.248
5,38.5,11.7,1110.06,1.22203,70.01716144,2.341
5,38.5,10.92,1189.71,1.27934,73.30078256,2.184
5,38.5,10.77,1206.36,1.19029,68.1985934,2.154
5,38.5,11.08,1172.63,1.19029,68.1985934,2.216
5,38.5,11.24,1156.24,1.30454,74.74463621,2.247
5,38.5,11.24,1156.24,1.22203,70.01716144,2.247
5,38.5,10.99,1182.44,1.30454,74.74463621,2.198
5,38.5,10.99,1182.44,1.30454,74.74463621,2.198
5,38.5,10.81,1202.69,1.27934,73.30078256,2.161
5,38.5,11.18,1162.32,1.39094,79.69499156,2.236
5,38.5,11.18,1162.32,1.39094,79.69499156,2.236
5,38.5,11.18,1162.32,1.39094,79.69499156,2.236
5,38.5,11.18,1162.32,1.39094,79.69499156,2.236
5,38.5,10.41,1248.74,1.39094,79.69499156,2.081
5,38.5,10.9,1192.1,1.48014,84.80577509,2.18
5,38.5,10.55,1232.05,1.47113,84.28954012,2.11
5,38.5,11.11,1169.38,1.48014,84.80577509,2.223
5,38.5,11.11,1169.38,1.48014,84.80577509,2.223
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.11,1169.38,1.48014,84.80577509,2.223
5,38.5,10.83,1199.9,1.48014,84.80577509,2.166
5,38.5,11.05,1176.53,1.48014,84.80577509,2.209
5,38.5,11.18,1162.21,1.39094,79.69499156,2.236
5,38.5,10.99,1182.33,1.39094,79.69499156,2.198
5,38.5,10.9,1191.99,1.39094,79.69499156,2.18
5,38.5,10.2,1274.28,1.3734,78.69002358,2.04
5,38.5,10.9,1192.39,1.40565,80.53781247,2.18
5,38.5,11.18,1162.32,1.39094,79.69499156,2.236
5,38.5,10.99,1182.44,1.30454,74.74463621,2.198
5,38.5,10.99,1182.44,1.30454,74.74463621,2.198
5,38.5,10.99,1182.44,1.30454,74.74463621,2.198
5,38.5,11.11,1170.1,1.30454,74.74463621,2.221
5,38.5,10.81,1202.69,1.39094,79.69499156,2.161
5,38.5,10.81,1202.69,1.3734,78.69002358,2.161
5,38.5,10.81,1202.57,1.30454,74.74463621,2.161
5,38.5,10.32,1258.98,1.27934,73.30078256,2.064
5,38.5,10.94,1187.27,1.15257,66.03739659,2.189
5,38.5,11.4,1140.19,1.30454,74.74463621,2.279
5,38.5,11.08,1172.72,1.27934,73.30078256,2.216
5,38.5,10.77,1206.36,1.19029,68.1985934,2.154
5,38.5,11.08,1172.63,1.19029,68.1985934,2.216
5,38.5,11.08,1172.72,1.27934,73.30078256,2.216
5,38.5,10.61,1224.86,1.27934,73.30078256,2.122
5,38.5,11.11,1169.95,1.19029,68.1985934,2.221
5,38.5,11.11,1169.85,1.10715,63.43502229,2.221
5,38.5,10.77,1206.36,1.19029,68.1985934,2.154
5,38.5,10.53,1233.45,1.19029,68.1985934,2.107
5,38.5,11.18,1162.21,1.10715,63.43502229,2.236
5,38.5,10.86,1196.86,1.19029,68.1985934,2.171
5,38.5,10.31,1260.37,1.19029,68.1985934,2.062
5,38.5,11.18,1162.21,1.10715,63.43502229,2.236
5,38.5,11.18,1162.12,1.10715,63.43502229,2.236
5,38.5,11.08,1172.69,1.03038,59.03642529,2.216
5,38.5,11.18,1162.12,1.10715,63.43502229,2.236
5,38.5,10.41,1248.7,1.10715,63.43502229,2.081
5,38.5,11.26,1154.32,0.96007,55.00795904,2.251
5,38.5,10.9,1192.26,0.98279,56.30971915,2.18
5,38.5,10.9,1192.26,1.03038,59.03642529,2.18
5,38.5,10.82,1201.19,0.98279,56.30971915,2.163
5,38.5,10.65,1220.32,0.98279,56.30971915,2.129
5,38.5,11.17,1162.66,0.90975,52.12483541,2.235
5,38.5,11.17,1162.66,0.90975,52.12483541,2.235
5,38.5,10.76,1207.56,0.98279,56.30971915,2.152
5,38.5,10.76,1207.56,0.9273,53.13037634,2.152
5,38.5,10.41,1248.22,0.9273,53.13037634,2.082
5,38.5,11.17,1162.66,1.03038,59.03642529,2.235
5,38.5,10.41,1248.22,0.98279,56.30971915,2.082
5,38.5,10.06,1291.1,0.98279,56.30971915,2.013
5,38.5,10.41,1248.22,0.98279,56.30971915,2.082
5,38.5,10.36,1253.84,0.9273,53.13037634,2.072
5,38.5,10.76,1207.48,0.98279,56.30971915,2.152
5,38.5,11.06,1174.32,0.90975,52.12483541,2.213
5,38.5,11.4,1139.39,0.90975,52.12483541,2.28
5,38.5,11.4,1139.39,0.90975,52.12483541,2.28
5,38.5,10.41,1248.14,0.9273,53.13037634,2.082
5,38.5,10.41,1248.14,0.9273,53.13037634,2.082
5,38.5,11.02,1179.29,0.85197,48.81428527,2.203
5,38.5,11.06,1174.32,0.85197,48.81428527,2.213
5,38.5,11.06,1174.32,0.85197,48.81428527,2.213
5,38.5,11.02,1179.29,0.85197,48.81428527,2.203
5,38.5,11.02,1179.29,0.85197,48.81428527,2.203
5,38.5,10.67,1218.12,0.9273,53.13037634,2.133
5,38.5,10.71,1212.82,0.98279,56.30971915,2.142
5,38.5,10,1299.19,0.9273,53.13037634,2
5,38.5,10.36,1253.84,0.98279,56.30971915,2.072
5,38.5,11.02,1179.29,0.90975,52.12483541,2.203
5,38.5,11.35,1144.91,0.90975,52.12483541,2.269
5,38.5,10.63,1222.02,0.85197,48.81428527,2.126
5,38.5,10.63,1222.02,0.85197,48.81428527,2.126
5,38.5,10.63,1222.02,0.85197,48.81428527,2.126
5,38.5,10.67,1217.97,0.85197,48.81428527,2.133
5,38.5,11.02,1179.23,0.90975,52.12483541,2.203
5,38.5,11.02,1179.23,0.90975,52.12483541,2.203
5,38.5,10.98,1182.8,0.66104,37.87480209,2.196
5,38.5,10.62,1223.38,0.7854,45.00010523,2.124
5,38.5,11.02,1179.12,0.66104,37.87480209,2.203
5,38.5,10.67,1217.87,0.71883,41.18592519,2.133
5,38.5,11.02,1179.12,0.66104,37.87480209,2.203
5,38.5,11.02,1179.12,0.66104,37.87480209,2.203
5,38.5,10.71,1212.61,0.71883,41.18592519,2.142
5,38.5,11.03,1177.71,0.71883,41.18592519,2.206
5,38.5,10.71,1212.61,0.6435,36.86983412,2.142
5,38.5,10.67,1217.87,0.6435,36.86983412,2.133
5,38.5,11.4,1139.22,0.66104,37.87480209,2.28
5,38.5,11.06,1174.15,0.66104,37.87480209,2.213
5,38.5,10.82,1200.81,0.588,33.68991835,2.163
5,38.5,10.76,1207.27,0.588,33.68991835,2.152
5,38.5,10.76,1207.31,0.588,33.68991835,2.152
5,38.5,11.46,1133.81,0.66104,37.87480209,2.291
5,38.5,10.76,1207.42,0.588,33.68991835,2.152
5,38.5,11.17,1162.52,0.588,33.68991835,2.235
5,38.5,10.9,1192.09,0.5071,29.05468979,2.18
5,38.5,10.56,1229.83,0.5071,29.05468979,2.113
5,38.5,10.9,1192.02,0.588,33.68991835,2.18
5,38.5,10.9,1192.02,0.588,33.68991835,2.18
5,38.5,11.33,1146.66,0.54042,30.96378516,2.266
5,38.5,10.9,1192.72,0.5071,29.05468979,2.18
5,38.5,11.08,1173.28,0.46365,26.56518817,2.216
5,38.5,11.33,1147.33,0.46365,26.56518817,2.266
5,38.5,10.76,1208.51,0.41822,23.96224091,2.151
5,38.5,10.76,1208.74,0.38051,21.80161706,2.151
5,38.5,10.86,1197.52,0.46365,26.56518817,2.171
5,38.5,10.74,1210.76,0.46365,26.56518817,2.148
5,38.5,10.3,1262.78,0.5071,29.05468979,2.059
5,38.5,10.86,1197.37,0.5071,29.05468979,2.171
5,38.5,10.52,1234.62,0.38051,21.80161706,2.105
5,38.5,11.08,1172.6,0.54042,30.96378516,2.216
5,38.5,10.86,1196.6,0.46365,26.56518817,2.171
5,38.5,10.8,1202.84,0.38051,21.80161706,2.16
5,38.5,10.98,1183.53,0.38051,21.80161706,2.195
5,38.5,11.3,1149.13,0.42663,24.44409841,2.261
5,38.5,11.11,1169.48,0.34877,19.98304902,2.221
5,38.5,11.11,1169.44,0.38051,21.80161706,2.221
5,38.5,10.77,1205.93,0.38051,21.80161706,2.154
5,38.5,11.24,1155.81,0.38051,21.80161706,2.248
5,38.5,10.6,1225.84,0.32175,18.43491706,2.119
5,38.5,10.92,1189.43,0.34877,19.98304902,2.184
5,38.5,10.61,1224.89,0.38051,21.80161706,2.121
5,38.5,10.77,1206.12,0.38051,21.80161706,2.154
5,38.5,10.77,1206.12,0.38051,21.80161706,2.154
5,38.5,10.76,1206.99,0.29146,16.6994279,2.153
5,38.5,10.76,1206.99,0.29146,16.6994279,2.153
5,38.5,10.76,1206.99,0.29146,16.6994279,2.153
5,38.5,10.28,1263.1,0.32175,18.43491706,2.057
5,38.5,11.4,1139.96,0.26625,15.2550013,2.279
5,38.5,11.08,1172.49,0.26625,15.2550013,2.216
5,38.5,11.08,1172.49,0.29146,16.6994279,2.216
5,38.5,10.92,1189.48,0.26625,15.2550013,2.184
5,38.5,11.08,1172.63,0.34877,19.98304902,2.216
5,38.5,10.32,1259.1,0.1974,11.31018688,2.064
5,38.5,10.62,1223.52,0.29146,16.6994279,2.124
5,38.5,10.62,1223.64,0.29146,16.6994279,2.124
5,38.5,10.81,1202.81,0.26625,15.2550013,2.161
5,38.5,10.81,1202.81,0.26625,15.2550013,2.161
5,38.5,10.99,1182.56,0.17985,10.30464595,2.198
5,38.5,11.11,1170.34,0.26625,15.2550013,2.221
5,38.5,10.62,1224.04,0.26625,15.2550013,2.124
5,38.5,11,1182.34,0.17985,10.30464595,2.199
5,38.5,11.18,1163.18,0.17985,10.30464595,2.236
5,38.5,11.18,1163.18,0.17985,10.30464595,2.236
5,38.5,10.9,1192.81,0.09066,5.194435371,2.18
5,38.5,10.99,1182.98,0.1974,11.31018688,2.198
5,38.5,10.69,1216.13,0.1974,11.31018688,2.138
5,38.5,10.34,1257.08,0.09967,5.710670344,2.067
5,38.5,10.9,1191.99,0.17985,10.30464595,2.18
5,38.5,11.18,1162.21,0.17985,10.30464595,2.236
5,38.5,10.62,1223.72,0.09967,5.710670344,2.124
5,38.5,11.18,1162.44,0.17985,10.30464595,2.236
5,38.5,10.41,1249.01,0.1974,11.31018688,2.081
5,38.5,11.05,1176.91,0.09066,5.194435371,2.209
5,38.5,11.05,1176.91,0.09066,5.194435371,2.209
5,38.5,10.83,1200.44,0.09066,5.194435371,2.166
5,38.5,11.05,1177.06,0.09066,5.194435371,2.209
5,38.5,10.05,1293.83,0.09967,5.710670344,2.01
5,38.5,10.55,1232.78,0.09066,5.194435371,2.11
5,38.5,10.52,1235.74,0.09967,5.710670344,2.105
5,38.5,10.52,1235.93,0.09967,5.710670344,2.105
5,38.5,11.28,1153.15,0.08314,4.763571109,2.257
5,38.5,10.79,1206.39,0.09967,5.710670344,2.157
5,38.5,11.05,1178.18,0.09066,5.194435371,2.209
5,38.5,11.26,1155.8,0.09066,5.194435371,2.252
5,38.5,11.02,1180.82,0.09066,5.194435371,2.205
5,38.5,11,1183.49,0,0,2.2
5,38.5,11,1183.49,0,0,2.2
5,38.5,10.5,1239.85,0,0,2.1
5,38.5,10.76,1209.74,0,0,2.152
5,38.5,11,1183.26,0,0,2.2
5,38.5,11,1183.04,0,0,2.2
5,38.5,11.02,1180.29,0.08314,4.763571109,2.204
5,38.5,10.76,1208.65,0.09066,5.194435371,2.152
5,38.5,10.76,1208.65,0.09066,5.194435371,2.152
5,38.5,11,1182.43,0,0,2.2
